registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,initializer_search_x_min_um,initializer_search_x_max_um,initializer_search_y_min_um,initializer_search_y_max_um,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,influence_u_mad_um,influence_v_mad_um,influence_u_ci_span_um,influence_v_ci_span_um,influence_u_q025_um,influence_u_q975_um,influence_v_q025_um,influence_v_q975_um,influence_replicates,u_multimodal,v_multimodal,local_search_boundary_hit,global_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v6_vs_v2_center_shift_um,qa_v3_status,qa_v6_vs_v3_center_shift_um,qa_v4_status,qa_v6_vs_v4_center_shift_um,qa_v5_status,qa_v6_vs_v5_center_shift_um,qa_v6_status,qa_v6_vs_v6_center_shift_um,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,paired_center_separation_um,slot_assignment_conflict
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,1,2,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,235.2642943254829,3.0268447854648315,2.75,2.5,4.818078807255386,0.0,139.80257491621694,51.290141381232786,195.9107951047051,4.818078807255386,191.09271629744973,0.2420713063864787,0.0,0.0,0.5,1.25,2.75,3.25,1.75,3.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,17.234989765035124,STOP,22.439288910964247,STOP,22.886950430321658,PASS,22.766820704700955,PASS,28.0278878975923,137.42765867593593,4.5924457006492245,2.5495097567963922,422.04972734645395,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,2,3,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-179.44172913735926,0.8458766938076425,4.5,3.5,15.050107305523984,0.049155695319362355,79.2964680887151,26.54458154977516,120.94031263933361,15.099263000843345,105.84104963849026,0.5145312907971309,0.0,0.0,1.0,1.0,3.5,4.5,2.5,3.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,9.527415816517125,REVIEW,1.0439838203554204,PASS,9.334077351297246,PASS,10.038208256456949,PASS,10.606601717798213,82.7468627515738,7.9702672293884875,4.031128874149275,398.5352816860544,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,2,4,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,219.09355254869513,-2.0705864584009452,6.0,4.5,36.386825411743175,1.006736481351249,164.56843961857314,50.677038020653754,252.6390395323213,37.39356189309442,215.2454776392269,0.25766565863405716,0.5,0.0,1.25,0.5,5.0,6.25,4.0,4.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,10.714603514758181,PASS,7.761115097630265,PASS,7.94512429103536,PASS,8.923284148787376,PASS,8.73212459828649,144.0823002421755,8.550702824908756,3.5355339059327378,398.5352816860544,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,3,5,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-197.85448901353462,19.887066063906722,-1.0,3.75,30.445397409333967,46.052266478143515,60.76506149087674,19.425703442971432,156.68842882132566,76.49766388747749,80.19076493384817,0.5660981530493765,0.125,0.0,0.5,1.0,-1.5,-1.0,3.25,4.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.5886499896819415,PASS,1.125286859821701,PASS,2.236067977499799,PASS,1.0680004681646984,PASS,1.903943276465976,71.42028794619327,7.846490248973509,2.692582403567252,406.7045545842592,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,3,6,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,208.85006557072455,17.585100081484928,0.5,1.75,5.629113982955484,1.1412176952456239,56.318592157366844,21.25006073731786,84.3389845728858,6.770331678201108,77.5686528946847,0.5242275504089104,0.125,0.0,1.6124999999999998,0.75,-0.5,1.1124999999999998,1.0,1.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.016571860832616,REVIEW,1.6437262467789167,STOP,7.040063920164353,PASS,8.062257748298546,PASS,8.514693182963205,54.26011118397587,5.603216326612591,3.0,406.7045545842592,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,4,7,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-202.68062998413956,16.908748346899475,0.0,3.25,35.34527078324807,52.27593766098043,60.409181122016,23.26845691336755,171.29884647961205,87.6212084442285,83.67763803538355,0.46520071536716967,0.125,0.0,0.25,0.75,0.0,0.25,2.5,3.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.3369277365397443,PASS,0.5445092641130609,PASS,1.5206906325745573,PASS,2.2638462845343548,PASS,2.01556443707464,68.67883306102176,6.911350813348002,1.0,425.27906259952516,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,4,8,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,222.5984326153856,9.663854232039458,-1.75,-1.5,1.0774207746881506,0.04519641854976846,2.342728612560926,9.253037180205473,12.718382986004318,1.122617193237919,11.595765792766398,0.7073078143599512,0.375,0.125,1.8624999999999998,0.4312499999999999,-2.5,-0.6375000000000002,-1.93125,-1.5,12,False,False,False,False,fixed-domain_component,STOP,axis-pair evidence below hard minimum,PASS,14.091928574439626,STOP,20.52076904021965,STOP,8.764274071479052,STOP,11.371565415544152,PASS,25.622255950637904,37.42806273336952,2.649834545579762,1.0,425.27906259952516,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,5,9,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-191.04830402340465,14.415992544617133,2.25,1.25,6.01974664977365,0.48545212818481337,60.82942695861716,26.168079881350753,93.50270561792638,6.505198777958463,86.99750683996791,0.5386635214150952,0.0,0.0,1.0,0.75,1.25,2.25,0.5,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,0.3484648284124808,REVIEW,1.5717095951564064,PASS,7.754031209635407,PASS,8.097067370350826,PASS,8.015609770940705,47.270368741007,4.940621339406471,5.0,394.61838195703547,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,5,10,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,203.57007793363078,13.353049862256885,0.5,1.25,2.224768904453817,7.6030790273702165,46.87879444564682,10.392786562701389,67.09942894017225,9.827847931824033,57.27158100834821,0.4538542519582065,0.25,0.125,0.75,5.0,0.0,0.75,-3.75,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.6279803454144215,STOP,3.309890710108675,REVIEW,3.4003676271838525,REVIEW,2.263846284534338,PASS,3.758324094593214,11.88726276627299,2.7174636080573094,1.0,394.61838195703547,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,6,11,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-197.296826535469,27.073094355205477,4.5,2.75,18.784719334620597,0.18865782458875766,99.8299308516122,29.14615576212389,147.94946377294545,18.973377159209356,128.9760866137361,0.4115679750455777,0.375,0.25,3.25,1.5,1.75,5.0,1.75,3.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,7.555327001723945,PASS,10.558049939860227,PASS,8.000000000000018,PASS,9.04243468320344,PASS,9.280355596635287,77.90730590988225,7.272781944399314,2.0,393.29046465512954,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,6,12,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,195.99363811966055,24.171211051590323,0.75,3.5,34.04937876177431,59.61376922355682,102.35675905772668,29.023400291409455,225.04330733446727,93.66314798533114,131.38015934913614,0.4135018829103018,0.25,0.25,3.75,0.5,-2.75,1.0,3.5,4.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.86677112176408,PASS,4.16215774576918,PASS,1.820027472320152,PASS,2.61007662722765,PASS,2.9261749776799113,114.49436085588626,7.073941442629681,4.242640687119285,393.29046465512954,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,7,14,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-210.46406186879852,14.141978227838665,-12.0,3.25,0.5939777060903562,2.5696174230125735,19.91053731494184,13.630142353332243,36.70427479737701,3.1635951291029296,33.54067966827408,0.3857837867372988,0.0,0.0,0.5,0.75,-12.25,-11.75,2.5,3.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.318414077656276,STOP,4.816516077649087,PASS,6.26996810199225,PASS,6.519202405202634,PASS,7.1107313266639265,5.628024096653529,2.4538512640078265,4.272001872658765,398.4249816320184,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,7,13,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,187.96091976321986,10.001506817776004,0.75,4.5,41.45226601620065,39.25535530217286,144.8432010084145,50.23123694983022,275.7820592766182,80.70762131837351,195.07443795824472,0.2478877056837929,0.5,0.125,1.25,1.25,-0.5,0.75,3.25,4.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,9.008760005519814,REVIEW,0.9401197771611833,PASS,3.8810436740650354,PASS,4.828301978957001,PASS,5.590169943749479,144.14669241264383,6.674327680361764,1.5,398.4249816320184,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,8,16,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-176.4724199079774,-2.479901395986214,9.25,1.25,8.66990544213018,0.0,143.34750932370224,51.02614694656916,203.04356171240158,8.66990544213018,194.3736562702714,0.26800406188566916,0.125,0.25,1.0,1.5,8.75,9.75,0.25,1.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,19.33243271164649,PASS,20.006766959365322,PASS,20.50152433357087,PASS,21.630779574485974,PASS,21.772976369802976,102.62711387083401,6.424997599735402,3.5355339059327378,386.92502146898335,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,8,15,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,210.4526015610059,-13.576287417642755,-11.0,-10.0,5.799851118277775,0.2691406074272207,4.236498420509946,24.160584349374155,34.4660744955891,6.068991725704996,28.3970827698841,0.2031164500485794,0.0,0.0,1.25,0.9312500000000004,-11.25,-10.0,-10.75,-9.81875,12,False,False,False,False,fixed-domain_component,PASS,,PASS,11.178783666968277,STOP,2.9541080691708523,PASS,12.229574808634997,PASS,12.90590949914031,PASS,12.73283157824684,107.10002952503628,4.364416788110723,1.8027756377319946,386.92502146898335,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,9,18,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-209.45759796873045,0.4616647096512546,0.0,-0.75,21.29909222485615,24.86690866285739,36.13473284962207,30.04614471642593,112.34687845376153,46.16600088771354,66.180877566048,0.45773537178723206,0.0,0.0,0.5,1.25,-0.5,0.0,-2.0,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.555663612221949,PASS,1.3755272013250601,PASS,3.4003676271838748,PASS,1.457737973711334,PASS,1.677050983124849,26.703999691972637,4.2237128658555205,5.0,402.7283817699109,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,9,17,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,193.27078380118044,-0.8248988581939276,-1.0,1.25,58.75265942515118,77.63169415136616,95.20912733308721,41.694235573163695,273.28771648276825,136.38435357651736,136.9033629062509,0.31578563911096835,0.0,0.125,0.0,1.75,-1.0,-1.0,0.25,2.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.2578245711026,PASS,1.051213007403206,PASS,1.4999999999999927,PASS,1.1180339887499005,PASS,1.0606601717798272,84.57256432317175,6.001557885079082,4.123105625617661,402.7283817699109,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,10,20,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-205.7737075755581,-5.867605757339759,0.5,0.25,9.250159260475009,9.70669160717464,12.506903443713409,12.556754735092447,44.0205090464555,18.95685086764965,25.063658178805856,0.7282123818741812,0.125,0.125,0.75,1.1124999999999998,0.25,1.0,-0.43125,0.6812499999999999,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,10.607404930374178,REVIEW,0.18663625833890332,STOP,2.3048861143232138,PASS,0.7071067811865382,PASS,0.0,9.16531900889959,2.4731859607236624,5.0,396.25672286789177,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,10,19,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,190.48301529233368,-7.528173559398641,-0.25,0.5,49.88215773509079,51.421267648057295,89.43186722944014,46.554951908456864,237.2902445210451,101.3034253831481,135.98681913789702,0.27748759316796934,0.0,0.0,0.25,1.5,-0.5,-0.25,-0.5,1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.4594124115145815,PASS,0.7674508759467707,PASS,2.761340254296796,PASS,0.9013878188659725,PASS,0.5590169943749372,74.73476089688904,5.047990939461027,4.123105625617661,396.25672286789177,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,11,22,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-209.54941062612676,-4.08253444923604,-0.5,-1.5,10.574308275999176,15.012608483946334,16.021922031761022,13.368005244369328,54.97684403607586,25.58691675994551,29.38992727613035,0.9586985388368918,0.5,0.375,1.75,1.5,-1.0,0.75,-2.25,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.515561108699469,PASS,2.3646566093112176,PASS,2.8504385627478435,PASS,1.581138830084187,PASS,2.015564437074637,19.078225800197256,4.37601125500737,1.0,401.0387695573628,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,11,21,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,191.489358931236,-6.418694284332936,0.0,-1.0,9.610269029354017,10.124840703796135,10.01367351631034,11.94956657681439,41.698349826274885,19.735109733150153,21.963240093124732,0.80752948143342,0.0,0.0,0.25,0.7249999999999996,-0.25,0.0,-1.0,-0.27500000000000036,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.382281533393389,PASS,0.5033824477370519,PASS,2.6100766272276394,PASS,0.9999999999999996,PASS,0.3535533905932764,14.262676777989261,2.8155780759492286,4.47213595499958,401.0387695573628,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,12,24,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-203.95758660415427,-8.926474828669894,0.75,0.5,17.954731503492965,18.733442699404335,33.62341499478528,16.025158056007133,86.33674725368971,36.6881742028973,49.64857305079241,0.8104129921753165,0.0,0.375,0.0,1.5,0.75,0.75,-1.0,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.136454972724007,PASS,0.5776682427783598,PASS,2.795084971874721,PASS,1.520690632574567,PASS,1.0307764064044187,29.980319338243262,5.128586311668651,4.123105625617661,398.3698911799028,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,12,23,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,194.41230457574855,-11.300423191200107,-0.5,1.0,62.930514806732845,81.62306832514946,119.46437301271591,49.33271846367742,313.35067460827565,144.5535831318823,168.79709147639335,0.27165390618614593,0.0,0.0,0.5,1.5,-1.0,-0.5,-0.5,1.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.5873843151543252,PASS,1.192179566014869,PASS,1.0606601717798312,PASS,0.999999999999995,PASS,1.0307764064044187,100.36991689152623,5.986390331979542,2.23606797749979,398.3698911799028,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,13,25,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-206.18620757533404,8.638851534274515,-0.5,-1.0,10.322045987616097,11.214717613108089,21.09120154477497,11.67289675790418,54.30086190340334,21.536763600724186,32.76409830267915,0.8674095747303242,0.25,0.5,0.68125,1.25,-0.93125,-0.25,-1.75,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.61315507078058,PASS,0.7987611551187869,PASS,0.5590169943749383,PASS,0.4999999999999975,PASS,0.5590169943749534,14.814544073525362,3.367619807063946,5.656854249492381,400.29404831425757,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,13,26,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,194.10784073892353,4.58551678258992,0.75,-1.5,6.467265356278597,6.1070451022412895,13.254179335691486,10.265140512609978,36.09363030682135,12.574310458519886,23.519319848301464,0.9094293364054586,0.25,0.25,0.8624999999999999,1.5,0.31875,1.18125,-2.0,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.2382098087558688,REVIEW,2.5475764840914867,PASS,1.8200274723201297,PASS,1.4999999999999998,PASS,1.767766952966369,10.03428370851626,2.700719598525635,2.23606797749979,400.29404831425757,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,14,27,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-201.90784369386301,0.9678067840938613,5.5,4.0,1.328772072512852,0.9412824889516702,9.495429977845312,7.226335984716721,18.991820524026554,2.270054561464522,16.72176596256203,0.5833498276236505,0.0,0.0,0.43125000000000036,0.5,5.06875,5.5,3.5,4.0,12,False,False,False,False,fixed-domain_component,STOP,axis-pair evidence below hard minimum,REVIEW,5.05340353978753,STOP,0.4123259573788917,STOP,6.005206074732147,STOP,5.755432216610692,PASS,5.750000000000014,3.8572473274176517,1.9772208106093228,4.0,401.0058049647136,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,14,28,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,199.0979612708506,-5.100648127619134,15.75,-32.5,18.87604253046875,19.937453092684493,27.90801122529114,12.760390549021352,79.48189739746573,38.813495623153244,40.66840177431249,0.5157816870099996,0.0,0.375,0.75,14.0,15.25,16.0,-32.75,-18.75,12,False,True,False,False,fixed-domain_component,STOP,delete-one CI span above hard maximum; delete-one centre distribution is multimodal; delete-one CI span above review threshold,PASS,18.682549278369798,STOP,27.187969933897538,STOP,24.354157755915107,STOP,23.25134404717284,PASS,2.249999999999996,26.22889006350542,2.811129278708319,0.0,401.0058049647136,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,15,29,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-206.70828235121112,-7.373111987943445,0.25,-0.5,14.284917869000195,18.426765448217907,28.66802898367784,22.5090392267269,83.88875152762284,32.7116833172181,51.17706821040474,0.5971178941151121,0.0,0.0,0.5,1.75,0.25,0.75,-2.25,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,0.9035890736264793,PASS,1.0127920868630433,PASS,1.2747548783981897,PASS,0.3535533905932891,PASS,0.3535533905932571,17.11692810948778,4.802255465506344,2.23606797749979,398.3009276619442,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,15,30,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,191.59264531073305,-9.82607078293834,-0.5,0.0,40.12496951032034,53.83860875871939,79.71777836479508,43.048773248770175,216.73012988260498,93.96357826903973,122.76655161356526,0.28528188451449815,0.0,0.375,0.25,2.0,-0.75,-0.5,-1.5,0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.0452573856771923,PASS,0.4210455745572901,PASS,1.3287682265918375,PASS,0.9100137361600644,PASS,0.5590169943749479,66.99709888381662,5.520840543119717,2.0,398.3009276619442,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,16,31,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-199.55267711407078,3.7837486166220033,-1.0,-1.5,13.834529098629655,14.0468353320762,27.289512790670642,28.348969480953535,83.51984670233003,27.881364430705855,55.63848227162418,0.35013968949765983,0.0,0.0,0.5,0.75,-1.5,-1.0,-2.25,-1.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.958969213268092,PASS,1.058929986052388,PASS,1.030776406404416,PASS,0.5000000000000001,PASS,0.250000000000013,15.288020955941043,2.7101502568882196,3.8078865529319543,399.8420122161549,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,16,32,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,200.2893351020841,1.063814410722198,-1.0,1.0,41.386496855741896,58.09817252051312,73.9192804415501,35.63099970979128,209.03494952759638,99.48466937625501,109.55028015134138,0.33404772315211567,0.0,0.0,0.0,1.0,-1.0,-1.0,0.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.157365120588294,PASS,1.3270632580980315,PASS,1.346291201783623,PASS,1.03077640640441,PASS,1.0606601717798105,78.26409324493773,6.047249506764104,4.272001872658765,399.8420122161549,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,17,33,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-210.26425402909226,2.8589423832025287,0.0,-0.25,2.3035861651518412,3.3041970262367255,36.99446111929025,41.213730183442784,83.8159744941216,5.607783191388567,78.20819130273304,0.2909024957484024,0.0,0.0,1.6562499999999996,1.29375,-0.5,1.1562499999999996,-1.29375,0.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,8.59336384721046,STOP,0.6329152916873308,STOP,5.303300858899092,STOP,0.25000000000000017,REVIEW,3.758324094593203,8.777573096243913,2.976776473051049,2.5,400.19385130062625,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,17,34,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,189.929597271534,-0.6445755450934016,-0.25,-1.0,7.64433969796903,9.841370258319301,60.86004231011121,52.752647076437476,131.098399342837,17.485709956288332,113.61268938654868,0.23558629587188046,0.5,0.25,1.0,1.25,-0.75,0.25,-2.0,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.676998559804568,REVIEW,0.7552526832274514,PASS,4.366062299143224,STOP,0.7905694150420698,STOP,5.006246098625208,18.28757948147868,3.2011440959383535,3.605551275463989,400.19385130062625,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,18,35,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-199.05879028380332,2.8954810707114893,-1.25,-2.5,5.261039322462675,5.568514309437535,21.162545320544623,29.652723320342098,61.64482227278693,10.82955363190021,50.81526864088672,0.26861981820911457,0.25,0.125,1.18125,0.8624999999999998,-1.68125,-0.5,-2.75,-1.8875000000000002,12,False,False,False,False,fixed-domain_component,PASS,,PASS,13.779033778677697,STOP,0.3885962520791675,PASS,0.3535533905932894,REVIEW,0.24999999999999972,PASS,0.4999999999999975,3.900772020647321,2.1753205164789295,2.23606797749979,400.72506363613024,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,18,36,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,201.6662733523269,-0.6610630090269675,0.0,0.0,30.813792451628025,28.230756279826863,66.93192079174085,49.217216018075305,175.19368554127104,59.04454873145489,116.14913680981616,0.23386845689879565,0.25,0.25,1.1125,1.75,-1.1125,0.0,-1.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.031128874149275,PASS,1.6263801889852374,PASS,0.5590169943749482,PASS,1.0307764064044198,PASS,0.7905694150420982,25.361208093538,3.4364381978802774,4.0,400.72506363613024,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,19,38,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-194.67315885065878,-1.5194034764589812,-0.5,-4.0,38.52092540008502,40.809010514301406,20.550225396022114,23.088379022868082,122.96854033327662,79.32993591438643,43.638604418890196,0.39874629546015666,0.125,0.5,0.75,1.75,-1.0,-0.25,-5.5,-3.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.2286536772921743,REVIEW,0.575433749372177,PASS,5.771698190307597,PASS,4.257346591481601,PASS,4.756574397610111,44.7584170298803,4.774527854937534,3.905124837953327,398.3634997732738,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,19,37,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,203.69034092261506,-4.672396859093636,-0.5,-3.0,31.45637062642154,39.035323217440194,5.070629193451676,20.194589931903174,95.75691296921657,70.49169384386173,25.26521912535485,0.2558612124016017,0.25,0.125,1.6124999999999998,0.4312499999999999,-1.43125,0.1812499999999999,-3.0,-2.56875,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.024284841062157,REVIEW,0.5350958491524027,PASS,6.249999999999999,PASS,4.506939094329984,PASS,5.0,41.32997752754785,3.3347578365670034,1.118033988749895,398.3634997732738,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,20,40,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-191.46834364534587,-4.140677418626115,-1.5,3.0,56.0014992235934,90.04871139795799,112.06431714416857,40.45737888562343,298.5719066513434,146.0502106215514,152.521696029792,0.3042777381766075,0.0,0.125,0.5,0.75,-1.5,-1.0,2.25,3.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.04571483341712,PASS,1.2443112573967117,PASS,2.250000000000003,PASS,1.2500000000000022,PASS,1.030776406404417,91.83880748155357,7.483933725668806,0.5,401.2959257696982,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,20,39,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,209.82758212435235,-7.374992881300818,-0.25,2.25,78.36648920389996,112.58377286912093,157.92786509674346,55.57834734814193,404.45647451790626,190.9502620730209,213.5062124448854,0.20984841879672594,0.0,0.0,0.25,2.0,-0.5,-0.25,0.75,2.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.488739012116572,PASS,1.0303687473900025,PASS,0.3535533905932486,PASS,1.0000000000000004,PASS,1.0000000000000004,112.42412089038132,6.680036623695073,2.9154759474226504,401.2959257696982,False
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,21,42,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-210.4697768012457,-5.120304614029161,-1.0,3.0,47.85321010569196,78.87379557497304,129.05918415091963,43.145079793901516,298.93126962548615,126.727005680665,172.20426394482115,0.28472902900705027,0.125,0.0,0.75,0.75,-1.0,-0.25,2.75,3.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,9.315961795091374,PASS,0.5379852112719782,PASS,2.0155644370746475,PASS,1.1524430571616069,PASS,1.0307764064044018,87.12489507913608,5.18519010906258,3.605551275463989,404.21489902600797,False
